OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-06-29T12:49:09.181920,13.76636155,0.0023187,90.2225,72.0613,256.3009,220.9511,0,U,900,999,7312,0.00056219,5.61e-06,0.0
CALSPHERE 2,1964-063E,2026-06-29T13:00:30.159072,13.52901185,0.0018194,90.2365,76.0918,185.4006,292.7792,0,U,902,999,85793,0.00010197,7.7e-07,0.0
LCS 1,1965-034C,2026-06-28T23:40:02.159040,9.89310832,0.00123152,32.1364,149.0058,164.9814,195.1051,0,U,1361,999,21105,-0.0018570015,-6e-08,0.0
TEMPSAT 1,1965-065E,2026-06-29T12:54:26.174016,13.33594722,0.006858,89.9981,212.5948,212.5926,308.7103,0,U,1512,999,96169,8.6484e-05,5.2e-07,0.0
CALSPHERE 4A,1965-065H,2026-06-29T06:53:57.280992,13.36280557,0.0072114,89.8989,122.3687,69.766,27.2982,0,U,1520,999,96432,0.0001704,9.9e-07,0.0
OPS 5712 (P/L 160),1967-053A,2026-06-29T12:04:18.445728,14.77875326,0.0001119,69.9169,8.1056,301.84,58.2638,0,U,2826,999,6805,0.00094778,6.758e-05,0.0
LES-5,1967-066E,2026-06-28T19:26:27.270240,1.09425674,0.00517634,2.65,96.0065,214.2034,287.2586,0,U,2866,999,13116,0.0,-7e-07,0.0
SURCAL 159,1967-053F,2026-06-29T12:31:41.937024,13.99605755,0.0004399,69.9752,334.2662,104.6195,255.5401,0,U,2872,999,1193,8.2037e-05,6.6e-07,0.0
OPS 5712 (P/L 153),1967-053H,2026-06-28T22:31:57.536832,13.96829888,0.00078587,69.9742,90.1187,200.3704,159.709,0,U,2874,999,843,4.2884001e-05,6e-08,0.0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-06-29T12:13:54.517728,14.37882555,0.0059532,87.6222,335.3859,189.8058,170.1985,0,U,5398,999,87565,0.00024227,7.64e-06,0.0
OSCAR 7 (AO-7),1974-089B,2026-06-29T12:46:10.060896,12.53698335,0.0012648,101.9899,193.9073,107.2308,46.3733,0,U,7530,999,36206,0.0001068,-2.9e-07,0.0
STARLETTE,1975-010A,2026-06-29T12:37:12.552672,13.82350584,0.0205616,49.8255,55.8905,103.8254,258.5609,0,U,7646,999,59624,1.1343e-06,-1.44e-06,0.0
LAGEOS 1,1976-039A,2026-06-29T12:19:44.595840,6.38664733,0.0044683,109.8033,183.5533,299.6255,217.0407,0,U,8820,999,91392,0.0,1e-07,0.0
PHASE 3B (AO-10),1983-058B,2026-06-26T14:17:11.121504,2.05872938,0.60076223,25.9202,218.0092,118.2548,314.1516,0,U,14129,999,29568,0.0,-2.17e-06,0.0
UOSAT 2 (UO-11),1984-021B,2026-06-29T10:29:29.823072,14.90813583,0.0008638,97.8064,145.8753,135.0292,225.1627,0,U,14781,999,25895,0.0001469,1.39e-05,0.0
