OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-05-11T04:16:22.904832,13.76580255,0.0028307,90.2229,70.8981,47.0476,61.0608,0,U,900,999,6633,0.00051754,5.18e-06,0.0
CALSPHERE 2,1964-063E,2026-05-11T02:48:33.894144,13.52897395,0.0017927,90.2362,74.9031,341.2994,39.2967,0,U,902,999,85125,2.8264e-05,2.7e-07,0.0
LCS 1,1965-034C,2026-05-11T00:17:08.922048,9.89310339,0.0012939,32.1421,265.2979,349.0561,10.9654,0,U,1361,999,20620,6.4393e-05,9e-08,0.0
TEMPSAT 1,1965-065E,2026-05-11T05:10:19.147296,13.33592222,0.0069254,90.0009,212.5868,354.1685,32.4775,0,U,1512,999,95512,4.6888e-06,1.1e-07,0.0
CALSPHERE 4A,1965-065H,2026-05-11T05:25:15.034944,13.36271203,0.0068692,89.8962,122.8552,206.3581,173.8039,0,U,1520,999,95777,0.00018939,1.08e-06,0.0
OPS 5712 (P/L 160),1967-053A,2026-05-11T05:13:34.887360,14.77186244,0.0001854,69.9152,128.8693,253.349,106.7454,0,U,2826,999,6077,0.00062575,4.362e-05,0.0
LES-5,1967-066E,2026-05-11T04:40:11.000928,1.09425992,0.0053502,2.5389,97.4194,212.9785,215.3109,0,U,2866,999,13063,0.0,-8.4e-07,0.0
SURCAL 159,1967-053F,2026-05-11T03:18:39.140928,13.99593586,0.0006706,69.9736,80.6067,187.4278,172.6732,0,U,2872,999,502,7.334e-05,5.3e-07,0.0
OPS 5712 (P/L 153),1967-053H,2026-05-11T04:08:56.946048,13.9682294,0.000992,69.9735,194.6431,250.6733,109.3301,0,U,2874,999,162,4.6248e-05,1.1e-07,0.0
OPS 3811 (DSP 2),1971-039A,2026-05-11T04:13:54.568992,0.98162475,0.0021632,0.2969,34.3727,259.4125,331.3147,0,U,5204,999,20586,0.0,-1.63e-06,0.0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-05-11T04:02:29.390208,14.3782718,0.0059913,87.6231,349.0942,357.9857,2.1091,0,U,5398,999,86856,0.00013642,4.37e-06,0.0
OSCAR 7 (AO-7),1974-089B,2026-05-11T00:40:43.855968,12.53697443,0.0012125,101.9918,143.8856,200.3561,181.7211,0,U,7530,999,35586,7.4901e-05,-3.4e-07,0.0
